,Experiment,Seed Type,Morphology,Replica,topkd after 1 Labels,topkd after 2 Labels,topkd after 3 Labels,topkd after 4 Labels,topkd after 5 Labels,topkd after 6 Labels,topkd after 7 Labels,topkd after 8 Labels,topkd after 9 Labels,topkd after 10 Labels,topkd after 11 Labels,topkd after 12 Labels,topkd after 13 Labels,topkd after 14 Labels,topkd after 15 Labels,topkd after 16 Labels,topkd after 17 Labels,topkd after 18 Labels,topkd after 19 Labels,topkd after 20 Labels,topkd after 21 Labels,topkd after 22 Labels,topkd after 23 Labels,topkd after 24 Labels,topkd after 25 Labels,topkd after 26 Labels,topkd after 27 Labels,topkd after 28 Labels,topkd after 29 Labels,topkd after 30 Labels,topkd after 31 Labels,topkd after 32 Labels,topkd after 33 Labels,topkd after 34 Labels,topkd after 35 Labels,topkd after 36 Labels,topkd after 37 Labels,topkd after 38 Labels,topkd after 39 Labels,topkd after 40 Labels,topkd after 41 Labels,topkd after 42 Labels,topkd after 43 Labels,topkd after 44 Labels,topkd after 45 Labels,topkd after 46 Labels,topkd after 47 Labels,topkd after 48 Labels,topkd after 49 Labels,topkd after 50 Labels
18,oracle,seeded,liquid,18,,,,,11.065666666666667,10.8106,10.555533333333335,10.300466666666667,10.0454,9.790333333333335,8.177166666666668,6.564000000000001,4.950833333333334,3.337666666666667,2.7854666666666668,2.2332666666666667,1.6810666666666667,1.1288666666666667,0.5766666666666667,0.5766666666666667,0.5766666666666667,0.5766666666666667,0.5766666666666667,0.5766666666666667,0.5574666666666667,0.5382666666666667,0.5190666666666667,0.4998666666666666,0.48066666666666663,0.4724,0.46413333333333334,0.45586666666666664,0.4476,0.43933333333333335,0.4228,0.40626666666666666,0.3897333333333334,0.37320000000000003,0.3566666666666667,0.3566666666666667,0.3566666666666667,0.3566666666666667,0.3566666666666667,0.3566666666666667,0.3566666666666667,0.3566666666666667,0.3566666666666667,0.3566666666666667,0.3566666666666667,0.3566666666666667
19,oracle,seeded,liquid,19,,,,,10.083,8.1952,6.3074,4.419600000000001,2.5318000000000005,0.644,0.6019333333333333,0.5598666666666667,0.5178,0.47573333333333334,0.4336666666666667,0.4336666666666667,0.4336666666666667,0.4336666666666667,0.4336666666666667,0.4336666666666667,0.4286666666666667,0.4236666666666667,0.4186666666666667,0.4136666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4053333333333334,0.402,0.3986666666666667,0.39533333333333337,0.39200000000000007
20,oracle,seeded,liquid,20,,,,,12.415000000000001,10.376733333333334,8.338466666666667,6.3002,4.261933333333333,2.2236666666666665,1.8832666666666664,1.5428666666666664,1.2024666666666666,0.8620666666666665,0.5216666666666666,0.5216666666666666,0.5216666666666666,0.5216666666666666,0.5216666666666666,0.5216666666666666,0.5085333333333333,0.49539999999999995,0.4822666666666666,0.4691333333333333,0.45599999999999996,0.45599999999999996,0.45599999999999996,0.45599999999999996,0.45599999999999996,0.45599999999999996,0.45099999999999996,0.446,0.441,0.43600000000000005,0.43100000000000005,0.4114666666666667,0.39193333333333336,0.3724,0.35286666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
21,oracle,seeded,liquid,21,,,,,13.251,11.853133333333332,10.455266666666667,9.0574,7.659533333333333,6.261666666666667,5.224333333333334,4.187,3.149666666666667,2.112333333333334,1.0750000000000002,1.0416,1.0082000000000002,0.9748000000000001,0.9414,0.908,0.8382666666666667,0.7685333333333333,0.6988,0.6290666666666667,0.5593333333333333,0.5431333333333334,0.5269333333333334,0.5107333333333334,0.4945333333333333,0.47833333333333333,0.47833333333333333,0.47833333333333333,0.47833333333333333,0.47833333333333333,0.47833333333333333,0.4348,0.39126666666666665,0.34773333333333334,0.3042,0.26066666666666666,0.26066666666666666,0.26066666666666666,0.26066666666666666,0.26066666666666666,0.26066666666666666,0.26066666666666666,0.26066666666666666,0.26066666666666666,0.26066666666666666,0.26066666666666666
22,oracle,seeded,liquid,22,,,,,5.108333333333333,4.246133333333334,3.3839333333333332,2.5217333333333336,1.6595333333333335,0.7973333333333334,0.7552666666666668,0.7132000000000001,0.6711333333333334,0.6290666666666668,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5640666666666667,0.5411333333333334,0.5182,0.4952666666666667,0.4723333333333333,0.4723333333333333,0.4723333333333333,0.4723333333333333,0.4723333333333333,0.4723333333333333,0.4478,0.4232666666666666,0.3987333333333333,0.3742,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666,0.3496666666666666
23,oracle,seeded,liquid,23,,,,,11.065666666666667,9.322000000000001,7.578333333333333,5.834666666666667,4.091,2.3473333333333333,1.9931999999999999,1.6390666666666667,1.2849333333333335,0.9308000000000001,0.5766666666666667,0.5766666666666667,0.5766666666666667,0.5766666666666667,0.5766666666666667,0.5766666666666667,0.5558,0.5349333333333334,0.5140666666666667,0.49319999999999997,0.4723333333333333,0.4723333333333333,0.4723333333333333,0.4723333333333333,0.4723333333333333,0.4723333333333333,0.4709333333333333,0.4695333333333333,0.46813333333333335,0.46673333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333,0.4653333333333333
24,oracle,seeded,liquid,24,,,,,10.083,8.1952,6.3074,4.419600000000001,2.5318000000000005,0.644,0.6019333333333333,0.5598666666666667,0.5178,0.47573333333333334,0.4336666666666667,0.4336666666666667,0.4336666666666667,0.4336666666666667,0.4336666666666667,0.4336666666666667,0.42741666666666667,0.4211666666666667,0.4149166666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.4086666666666667,0.40253333333333335,0.3964,0.39026666666666665,0.38413333333333327,0.37799999999999995,0.37799999999999995
25,oracle,seeded,string,0,,,,,3.862666666666667,3.4152500000000003,2.9678333333333335,2.5204166666666667,2.073,1.7812,1.4893999999999998,1.1976,0.9057999999999999,0.614,0.5779333333333333,0.5418666666666666,0.5058,0.46973333333333334,0.43366666666666664,0.4032,0.37273333333333336,0.3422666666666667,0.3118,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2813333333333334,0.2711333333333334
26,oracle,seeded,string,1,,,,,5.0713333333333335,4.487833333333334,3.9043333333333337,3.3208333333333333,2.7373333333333334,2.4716,2.2058666666666666,1.9401333333333335,1.6744,1.4086666666666667,1.226,1.0433333333333334,0.8606666666666667,0.678,0.4953333333333334,0.4953333333333334,0.4953333333333334,0.4953333333333334,0.4953333333333334,0.4953333333333334,0.45620000000000005,0.4170666666666667,0.3779333333333334,0.33880000000000005,0.2996666666666667,0.27926666666666666,0.2588666666666667,0.23846666666666666,0.21806666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666,0.19766666666666666
27,oracle,seeded,string,2,,,,,8.447000000000001,6.8535,5.260000000000001,3.666500000000001,2.073,1.7157333333333333,1.3584666666666667,1.0011999999999999,0.6439333333333332,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.28386666666666666,0.2810666666666667,0.27826666666666666,0.2754666666666667,0.27266666666666667,0.27266666666666667,0.27266666666666667,0.27266666666666667,0.27266666666666667,0.27266666666666667,0.2638666666666667,0.25506666666666666,0.24626666666666666,0.23746666666666666,0.22866666666666666,0.22866666666666666
